activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
288578,17670973,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CC1CC1)C21COC1,CHEMBL3638878,6.34,=,=,IC50,nM,460.0,CHEMBL4822,IC50,nM,460.0
288579,17670974,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC(F)(F)C1,CHEMBL3638878,5.11,=,=,IC50,nM,7760.0,CHEMBL4822,IC50,nM,7760.0
288580,17670975,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,CHEMBL3638878,5.70,=,=,IC50,nM,2000.0,CHEMBL4822,IC50,nM,2000.0
288581,17670976,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(CO1)c1cc(-c3cccnc3C(F)(F)F)ccc1OC1(CCC1)C21COC1,CHEMBL3638878,4.75,=,=,IC50,nM,17600.0,CHEMBL4822,IC50,nM,17600.0
288582,17670977,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(COC1)c1cc(Br)ccc1OCC21CC1,CHEMBL3638878,4.39,=,=,IC50,nM,40300.0,CHEMBL4822,IC50,nM,40300.0
288583,17670978,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(COC1)c1cc(-c3cncnc3)ccc1OCC21CC1,CHEMBL3638878,5.92,=,=,IC50,nM,1210.0,CHEMBL4822,IC50,nM,1210.0
288584,17670979,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,NC1=NC2(c3cc(Br)ccc3OCC23CC3)C(F)(F)CO1,CHEMBL3638878,4.25,=,=,IC50,nM,55800.0,CHEMBL4822,IC50,nM,55800.0
288585,17670981,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12COC2,CHEMBL3638878,7.35,=,=,IC50,nM,44.7,CHEMBL4822,IC50,nM,44.7
288586,17670983,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,CC1(C)Oc2ccc(NC(=O)c3ccc(Br)cn3)cc2[C@@]2(COC(N)=N2)C12COC2,CHEMBL3638878,7.35,=,=,IC50,nM,44.4,CHEMBL4822,IC50,nM,44.4
288587,17670985,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,CHEMBL3638878,7.12,=,=,IC50,nM,76.5,CHEMBL4822,IC50,nM,76.5
288588,17670987,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,CHEMBL3638878,7.09,=,=,IC50,nM,81.8,CHEMBL4822,IC50,nM,81.8
288589,17670989,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,CC1(C)Oc2ccc(NC(=O)c3ccc(F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,CHEMBL3638878,6.86,=,=,IC50,nM,138.0,CHEMBL4822,IC50,nM,138.0
288590,17670991,CHEMBL3705666,"Fluorescence Resonance Energy Transfer (FRET) Assay: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence.",B,COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(CC2)C(C)(C)O3)cn1,CHEMBL3638878,7.00,=,=,IC50,nM,99.1,CHEMBL4822,IC50,nM,99.1
